,institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
15651,Universitat de Lleida,ES0019,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15652,Universitat Politécnica de Catalunya,ES0020,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15653,Universitat Pompeu Fabra,ES0021,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15654,Universitat Rovira i Virgili,ES0022,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15655,Universidad de Castilla-La Mancha,ES0023,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15656,Universidad de Alicante,ES0024,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15657,Universidad Jaume I de Castellón,ES0025,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15658,Universidad Miguel Hernández de Elche,ES0026,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15659,Universidad Politécnica de Valencia,ES0027,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15660,Universitat de València (Estudi General),ES0028,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15661,Universidad de Burgos,ES0029,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15662,Universidad de León,ES0030,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15663,Universidad de Salamanca,ES0031,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15664,Universidad de Valladolid,ES0032,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15665,Universidad de Extremadura,ES0033,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15666,Universidad de A Coruña,ES0034,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15667,Universidad de Santiago de Compostela,ES0035,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15668,Universidad de Vigo,ES0036,2011,ES,0.3,2.0,0.0,0.0,0.0,0.6,6.0
15669,Universidad de Alcalá,ES0037,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15670,Universidad Autónoma de Madrid,ES0038,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15671,Universidad Carlos III de Madrid,ES0039,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15672,Universidad Complutense de Madrid,ES0040,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15673,Universidad Politécnica de Madrid,ES0041,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15674,Universidad Rey Juan Carlos,ES0042,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15675,Universidad de Murcia,ES0043,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15676,Universidad Politécnica de Cartagena,ES0044,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15677,Universidad Pública de Navarra,ES0045,2011,ES,0.3,1.0,0.0,1.0,0.0,0.6,6.0
15678,Universidad del País Vasco / Euskal Herriko Unibertsitatea,ES0046,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15679,Universidad de La Rioja,ES0047,2011,ES,0.3,2.0,0.0,0.0,0.0,0.6,6.0
15680,IE. Universidad,ES0048,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15681,Universidad a Distancia de Madrid (UDIMA),ES0049,2011,ES,0.3,6.0,0.0,0.0,0.0,0.4,6.0
15682,Universidad Alfonso X El Sabio,ES0050,2011,ES,0.3,0.0,0.0,1.0,0.0,0.6,6.0
15683,Universidad Antonio de Nebrija,ES0051,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15684,Universidad Camilo José Cela,ES0052,2011,ES,0.3,0.0,0.0,1.0,0.0,0.6,6.0
15685,Universidad Cardenal Herrera-CEU,ES0053,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15686,Universidad Católica Santa Teresa de Jesús de Ávila,ES0054,2011,ES,0.3,2.0,0.0,2.0,0.0,0.6,6.0
15687,Universidad Católica de Valencia,ES0055,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15688,Universidad Católica San Antonio de Murcia,ES0056,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15689,Universidad de Deusto,ES0057,2011,ES,0.3,1.0,0.0,1.0,0.0,0.6,6.0
15690,Universidad de Navarra,ES0058,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15691,Universidad Europea de Madrid,ES0059,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15692,Universidad Europea Miguel de Cervantes,ES0060,2011,ES,0.3,5.0,0.0,1.0,0.0,0.6,6.0
15693,Universidad Francisco de Vitoria,ES0061,2011,ES,0.3,1.0,0.0,2.0,0.0,0.6,6.0
15694,Universidad Internacional de Andalucía,ES0062,2011,ES,0.3,5.0,0.0,0.0,0.0,0.4,6.0
15695,Universidad Internacional Isabel I de Castilla,ES0063,2011,ES,0.3,11.0,0.0,0.0,0.0,0.2,6.0
15696,Universidad Internacional de la Rioja,ES0064,2011,ES,0.3,6.0,0.0,0.0,0.0,0.4,6.0
15697,Universidad Internacional Menéndez Pelayo,ES0065,2011,ES,0.3,4.0,0.0,2.0,0.0,0.3,6.0
15698,Universidad Mondragón Unibertsitatea,ES0066,2011,ES,0.3,2.0,0.0,0.0,0.0,0.6,6.0
15699,Universidad Nacional de Educación a Distancia,ES0067,2011,ES,0.3,2.0,0.0,0.0,0.0,0.6,6.0
15700,Universidad Pontificia Comillas,ES0068,2011,ES,0.3,1.0,0.0,0.0,0.0,0.6,6.0
15701,Universidad Pontificia de Salamanca,ES0069,2011,ES,0.3,2.0,0.0,0.0,0.0,0.6,6.0
15702,Universidad San Jorge,ES0070,2011,ES,0.3,4.0,0.0,1.0,0.0,0.6,6.0
15703,Universidad San Pablo-CEU,ES0071,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15704,Universitat Abat Oliba CEU,ES0072,2011,ES,0.3,2.0,0.0,2.0,0.0,0.6,6.0
15705,Universitat de Vic,ES0073,2011,ES,0.3,1.0,0.0,3.0,0.0,0.6,6.0
15706,Universitat Internacional de Catalunya,ES0074,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15707,Universitat Internacional Valenciana (VIU),ES0075,2011,ES,0.3,7.0,0.0,0.0,0.0,0.4,6.0
15708,Universitat Oberta de Catalunya,ES0076,2011,ES,0.3,3.0,0.0,0.0,0.0,0.5,6.0
15709,Universitat Ramón Llull,ES0077,2011,ES,0.3,0.0,0.0,0.0,0.0,0.6,6.0
15710,Helsingin yliopisto,FI0001,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15711,Turun yliopisto,FI0002,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15712,Åbo Akademi,FI0003,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15713,Oulun yliopisto,FI0004,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15714,Tampereen yliopisto,FI0005,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15715,Jyväskylän yliopisto,FI0006,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15716,Svenska handelshögskolan,FI0010,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15717,Vaasan yliopisto,FI0013,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15718,Lappeenrannan teknillinen yliopisto,FI0014,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15719,Tampereen teknillinen yliopisto,FI0015,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15720,Sibelius-Akatemia,FI0019,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,2.0
15721,Lapin yliopisto,FI0021,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15722,Teatterikorkeakoulu,FI0022,2011,FI,0.0,1.0,0.0,2.0,0.0,0.9,2.0
15723,Kuvataideakatemia,FI0023,2011,FI,0.0,1.0,0.0,2.0,0.0,0.9,2.0
15724,Maanpuolustuskorkeakoulu,FI0024,2011,FI,0.3,2.0,0.0,1.0,0.0,0.2,6.0
15725,Aalto-yliopisto,FI0025,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15726,Itä-Suomen yliopisto,FI0026,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15727,Högskolan på Åland,FI0031,2011,FI,0.3,2.0,0.0,0.0,0.0,0.4,6.0
15728,HAAGA-HELIA ammattikorkeakoulu,FI0056,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15729,Metropolia ammattikorkeakoulu,FI0065,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15730,Yrkeshögskolan Novia,FI0066,2011,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
15731,Tampereen ammattikorkeakoulu,FI0466,2011,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
15732,Hämeen ammattikorkeakoulu,FI0467,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15733,Karelia-ammattikorkeakoulu,FI0469,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15734,Lahden ammattikorkeakoulu,FI0470,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15735,Oulun seudun ammattikorkeakoulu,FI0471,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15736,Seinäjoen ammattikorkeakoulu,FI0472,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15737,Kajaanin ammattikorkeakoulu,FI0473,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15738,Jyväskylän ammattikorkeakoulu,FI0504,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15739,Kemi-Tornion ammattikorkeakoulu,FI0505,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,3.0
15740,Mikkelin ammattikorkeakoulu,FI0506,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15741,Satakunnan ammattikorkeakoulu,FI0507,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15742,Turun ammattikorkeakoulu,FI0509,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15743,Arcada – Nylands svenska yrkeshögskola,FI0535,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15744,Centria ammattikorkeakoulu,FI0536,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15745,Savonia ammattikorkeakoulu,FI0537,2011,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
15746,Rovaniemen ammattikorkeakoulu,FI0538,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,3.0
15747,Poliisiammattikorkeakoulu,FI0557,2011,FI,0.3,5.0,0.0,0.0,0.0,0.2,6.0
15748,Kymenlaakson ammattikorkeakoulu,FI0608,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15749,Saimaan ammattikorkeakoulu,FI0609,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15750,Diakonia-ammattikorkeakoulu,FI0623,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15751,Vaasan ammattikorkeakoulu,FI0627,2011,FI,0.0,1.0,0.0,1.0,0.0,0.9,6.0
15752,Laurea ammattikorkeakoulu,FI0629,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15753,Humanistinen ammattikorkeakoulu,FI0631,2011,FI,0.0,1.0,0.0,0.0,0.0,0.9,6.0
15754,Université Nice - Sophia-Antipolis,FR0001,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15755,Université de technologie de Troyes,FR0002,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
15756,École de l'air,FR0003,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15757,École nationale supérieure d'architecture de Marseille,FR0004,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15758,École supérieure d'art et de design Marseille-Mediterranée,FR0005,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15759,École centrale de Marseille,FR0006,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15760,Aix-Marseille université,FR0007,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15761,Université de Caen Basse-Normandie,FR0008,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15762,École supérieure d'arts et médias de Caen - Cherbourg,FR0009,2011,FR,0.6,2.0,0.0,0.0,0.0,0.0,7.0
15763,École nationale supérieure d'ingénieurs de Caen,FR0010,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15764,École supérieure d'ingénieurs des travaux de la construction de Caen,FR0011,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15765,École européenne supérieure de l'image,FR0012,2011,FR,0.6,1.0,0.0,0.0,0.0,0.1,7.0
15766,École d'ingénieurs en génie des systèmes industriels,FR0013,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15767,Université de La Rochelle,FR0014,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15768,École nationale supérieure d'art de Bourges,FR0015,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15769,École nationale supérieure d'ingénieurs de Bourges,FR0016,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,2.0
15770,École nationale supérieure d'art de Dijon,FR0017,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15771,Université de Bourgogne,FR0018,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15772,École nationale des greffes,FR0019,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15773,Institut national supérieur des sciences agronomiques. de l'alimentation et de l'environnement,FR0020,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
15774,École nationale supérieure de mécanique et des microtechniques,FR0021,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15775,Université de Franche-Comté,FR0022,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15776,École nationale d'ingénieurs de Brest,FR0023,2011,FR,0.3,1.0,0.0,1.0,0.0,0.3,7.0
15777,École Navale,FR0024,2011,FR,0.3,2.0,0.0,0.0,0.0,0.3,7.0
15778,École nationale supérieure de techniques avancées Bretagne,FR0025,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15779,Université de Bretagne Occidentale,FR0026,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15780,Ecole nationale supérieure des télécommunications de Bretagne,FR0027,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,5.0
15781,Institut supérieur de l'électronique et du numérique Brest,FR0028,2011,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
15782,École des mines d'Alès,FR0029,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
15783,Université de Nîmes,FR0030,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15784,Institut supérieur des Arts de Toulouse,FR0031,2011,FR,0.6,2.0,0.0,0.0,0.0,0.0,7.0
15785,École nationale supérieure d'architecture de Toulouse,FR0032,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15786,Institut national des sciences appliquées de Toulouse,FR0033,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15787,École d'ingénieurs de Purpan,FR0034,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15788,Institut catholique de Toulouse,FR0035,2011,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
15789,École nationale de l'aviation civile,FR0036,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15790,Institut national polytechnique de Toulouse,FR0037,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15791,Université Toulouse 1 - Capitole,FR0038,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15792,Université de Toulouse II - Le Mirail,FR0039,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15793,Université de Toulouse 3 - Paul Sabatier,FR0040,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15794,Institut supérieur de l'aéronautique et de l'espace,FR0041,2011,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
15795,École nationale supérieure d'architecture et de paysage de Bordeaux,FR0042,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15796,École nationale supérieure des sciences agronomiques de Bordeaux Aquitaine,FR0043,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15797,Université Bordeaux 1 Sciences et Technologies,FR0044,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,2.0
15798,Université Bordeaux 2 Segalen,FR0045,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,2.0
15799,Université Bordeaux 3 Michel de Montaigne,FR0046,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15800,École des beaux-arts de Bordeaux,FR0047,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15801,École nationale de la magistrature,FR0048,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15802,Université Bordeaux 4 Montesquieu,FR0049,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,2.0
15803,Institut polytechnique de Bordeaux,FR0050,2011,FR,0.3,2.0,0.0,2.0,0.0,0.2,7.0
15804,École nationale supérieure de chimie de Montpellier,FR0051,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15805,École nationale supérieure d’architecture de Montpellier,FR0052,2011,FR,0.6,2.0,0.0,0.0,0.0,0.0,7.0
15806,Université Montpellier 1,FR0053,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,3.0
15807,Université Montpellier 2 - Sciences et Techniques,FR0054,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,3.0
15808,Université Montpellier 3 - Paul-Valéry,FR0055,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15809,Centre international d'études supérieures en sciences agronomiques,FR0056,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15810,École nationale supérieure de chimie de Rennes,FR0057,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15811,École nationale supérieure d'architecture de Bretagne,FR0058,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15812,École régionale des beaux-arts de Rennes,FR0059,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15813,École des hautes études en santé publique,FR0060,2011,FR,0.3,1.0,0.0,1.0,0.0,0.3,7.0
15814,Institut national des sciences appliquées de Rennes,FR0061,2011,FR,0.3,3.0,0.0,1.0,0.0,0.3,7.0
15815,Université de Rennes 1,FR0062,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15816,Université Rennes 2,FR0063,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15817,ECAM Rennes Louis de Broglie,FR0064,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15818,Institut catholique de Rennes,FR0065,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15819,École des métiers de l'environnement,FR0066,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15820,École des Avocats du Grand Ouest,FR0067,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15821,École nationale de la statistique et de l'analyse de l'information,FR0068,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15822,Institut supérieur des sciences agronomiques. agroalimentaires. horticoles et du paysage,FR0069,2011,FR,0.3,2.0,0.0,0.0,0.0,0.4,7.0
15823,Université François-Rabelais,FR0070,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15824,École nationale supérieure d'architecture de Grenoble,FR0071,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15825,École supérieure d'art de Grenoble,FR0072,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15826,Université Joseph Fourier,FR0073,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,4.0
15827,Université Pierre Mendès France,FR0074,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,4.0
15828,Université Stendhal,FR0075,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,4.0
15829,Grenoble INP,FR0076,2011,FR,0.3,1.0,0.0,2.0,0.0,0.4,7.0
15830,Université de Grenoble,FR0077,2011,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
15831,École nationale d'ingénieurs du Val de Loire,FR0078,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,2.0
15832,École supérieure d'art et design Saint-Étienne,FR0079,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15833,École nationale d'ingénieurs de Saint-Étienne,FR0080,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15834,Telecom Saint-Étienne,FR0081,2011,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
15835,Université Jean Monnet,FR0082,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15836,École nationale supérieure d'architecture de Saint-Étienne,FR0083,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15837,Ecole centrale de Nantes,FR0084,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15838,École nationale supérieure d'architecture de Nantes,FR0085,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15839,École supérieure des beaux-arts de Nantes Métropole,FR0086,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15840,Université de Nantes,FR0087,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15841,Institut régional d'administration de Nantes,FR0088,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15842,École nationale d'ingénieurs des techniques des industries agricoles et alimentaires,FR0089,2011,FR,0.3,0.0,0.0,0.0,0.0,0.2,4.0
15843,École nationale supérieure des mines de Nantes,FR0090,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,5.0
15844,École supérieure du bois,FR0091,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15845,Université d'Orléans,FR0092,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15846,École supérieure d'art et de design d'Orléans,FR0093,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15847,École nationale d'administration pénitentiaire,FR0094,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15848,École régionale des beaux-arts d'Angers,FR0095,2011,FR,0.6,1.0,0.0,0.0,0.0,0.1,7.0
15849,École supérieure d'agriculture d'Angers,FR0096,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15850,École supérieure d'électronique de l'Ouest,FR0097,2011,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
15851,Université catholique de l'Ouest,FR0098,2011,FR,0.5,1.0,0.0,3.0,0.0,0.4,7.0
15852,Université d'Angers,FR0099,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15853,École supérieure angevine en informatique et productique,FR0100,2011,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
15854,École supérieure d'art et de design de Reims,FR0101,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15855,Université de Reims Champagne-Ardenne,FR0102,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15856,École nationale supérieure d'architecture de Nancy,FR0103,2011,FR,0.6,1.0,0.0,0.0,0.0,0.1,7.0
15857,École nationale supérieure d'art de Nancy,FR0104,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15858,Université de Lorraine,FR0105,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15859,École spéciale militaire de Saint-Cyr,FR0106,2011,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
15860,École militaire interarmes,FR0107,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15861,Université de Bretagne-Sud,FR0108,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15862,École nationale d'ingénieurs de Metz,FR0109,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,4.0
15863,Institut régional d'administration de Metz,FR0110,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15864,École supérieure d'ingénieurs des travaux de la construction de Metz,FR0111,2011,FR,0.3,0.0,0.0,1.0,0.0,0.2,7.0
15865,École nationale supérieure de chimie de Lille,FR0112,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15866,École nationale supérieure d'architecture et de paysage de Lille,FR0113,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15867,École nationale supérieure des arts et industries textiles,FR0114,2011,FR,0.3,0.0,0.0,2.0,0.0,0.4,7.0
15868,École nationale supérieure des mines de Douai,FR0116,2011,FR,0.3,1.0,0.0,0.0,0.0,0.3,7.0
15869,Groupe Institut supérieur d'agriculture de Lille,FR0117,2011,FR,0.3,0.0,0.0,1.0,0.0,0.4,7.0
15870,Institut catholique de Lille,FR0118,2011,FR,0.5,2.0,0.0,0.0,0.0,0.2,7.0
15871,Institut supérieur de l'électronique et du numérique Lille,FR0119,2011,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
15872,Hautes études d'ingénieur,FR0120,2011,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
15873,École centrale de Lille,FR0121,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,7.0
15874,Université de Valenciennes et du Hainaut-Cambrésis,FR0122,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15875,Université Lille 1 - Sciences technologies,FR0123,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,6.0
15876,Université Lille 2 - Droit et Santé,FR0124,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,6.0
15877,Université Lille 3 - Charles-de-Gaulle,FR0125,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,6.0
15878,Institut régional d'administration de Lille,FR0126,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15879,Université du Littoral Côte d'Opale,FR0127,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15880,IXAD École des avocats de la région Nord-Ouest,FR0128,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15881,Institut polytechnique LaSalle Beauvais,FR0129,2011,FR,0.3,1.0,0.0,1.0,0.0,0.4,5.0
15882,Université de technologie de Compiègne,FR0130,2011,FR,0.3,1.0,0.0,1.0,0.0,0.4,7.0
15883,École supérieure de chimie organique et minérale,FR0131,2011,FR,0.3,2.0,0.0,0.0,0.0,0.2,7.0
15884,Université d'Artois,FR0132,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,7.0
15885,École nationale supérieure de chimie de Clermont-Ferrand,FR0133,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,4.0
15886,Ecole nationale des finances publiques,FR0134,2011,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
15887,Université d'Auvergne,FR0135,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,5.0
15888,École nationale supérieure d'architecture de Clermont-Ferrand,FR0136,2011,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
15889,Université Blaise Pascal,FR0137,2011,FR,0.3,1.0,0.0,0.0,0.0,0.4,5.0
15890,VetAgro Sup Lempdes,FR0138,2011,FR,0.3,0.0,0.0,0.0,0.0,0.2,7.0
15891,Institut français de mécanique avancée,FR0139,2011,FR,0.3,0.0,0.0,0.0,0.0,0.4,4.0
