institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
Univerzita Mateja Bela V Banskej Bystrici,SK0014,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Trnavská Univerzita V Trnave,SK0015,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Slovenská Technická Univerzita V Bratislave,SK0016,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Technická Univerzita V Košiciach,SK0017,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Dubnický Technologický Inštitút V Dubnici Nad Váhom,SK0018,2012,SK,0.3,3.0,0.0,0.0,0.0,0.2,6.0
Žilinská Univerzita V Žiline,SK0019,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Trenčianska Univerzita Alexandra Dubčeka V Trenčíne,SK0020,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Ekonomická Univerzita V Bratislave,SK0021,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Vysoká Škola Ekonómie A Manažmentu Verejnej Správy V Bratislave,SK0022,2012,SK,0.3,1.0,0.0,0.0,0.0,0.3,6.0
Vysoká Škola Manažmentu V Trenčíne,SK0023,2012,SK,0.3,2.0,0.0,0.0,0.0,0.4,6.0
Stredoeurópska Vysoká Škola V Skalici,SK0024,2012,SK,0.3,2.0,0.0,0.0,0.0,0.4,6.0
Vysoká Škola Medzinárodného Podnikania Ism Slovakia V Prešove,SK0025,2012,SK,0.3,0.0,0.0,0.0,0.0,0.4,6.0
Slovenská Poĺnohospodárska Univerzita V Nitre,SK0026,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Technická Univerzita Vo Zvolene,SK0027,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Vysoká Škola Múzických Umení V Bratislave,SK0028,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Vysoká Škola Výtvarných Umení V Bratislave,SK0029,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Akadémia Umení V Banskej Bystrici,SK0030,2012,SK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Akadémia Ozbrojených Síl Generála Milana Rastislava Štefánika V Liptovskom Mikuláši,SK0031,2012,SK,0.3,5.0,0.0,0.0,0.0,0.3,6.0
Akadémia Policajného Zboru V Bratislave,SK0032,2012,SK,0.3,1.0,0.0,0.0,0.0,0.4,6.0
Vysoká Škola Bezpečnostného Manažérstva V Košiciach,SK0033,2012,SK,0.3,0.0,0.0,1.0,0.0,0.4,6.0
Bolu Abant İzzet Baysal Üniversitesi,TR0001,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Abdullah Gül Üniversitesi,TR0002,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Adana Bilim ve Teknoloji Üniversitesi,TR0003,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Adıyaman Üniversitesi,TR0004,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Aydin Adnan Menderes Üniversitesi,TR0005,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Afyon Kocatepe Üniversitesi,TR0006,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ağrı İbrahim Çeçen Universitesi,TR0007,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Ahi Evran Üniversitesi,TR0008,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Akdeniz Üniversitesi,TR0009,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Aksaray Üniversitesi,TR0010,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Amasya Üniversitesi,TR0011,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Anadolu Üniversitesine,TR0012,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ankara Üniversitesi,TR0013,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Artvin Çoruh Üniversitesi,TR0014,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Ardahan Üniversitesi,TR0015,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Atatürk Üniversitesi,TR0016,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Balıkesir Üniversitesi,TR0017,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Bartın Üniversitesi,TR0018,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Batman Üniversitesi,TR0019,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Bayburt Üniversitesi,TR0020,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Bilecik Şeyh Edebali Üniversitesi,TR0021,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Bingöl Üniversitesi,TR0022,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Bitlis Eren Üniversitesi,TR0023,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Boğaziçi Üniversitesi,TR0024,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Yozgat Bozok Üniversitesi,TR0025,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Bursa Teknik Üniversitesi,TR0026,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Bülent Ecevit Üniversitesi,TR0027,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Manisa Celal Bayar Üniversitesi,TR0028,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Sivas Cumhuriyet Üniversitesi,TR0029,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Çanakkale Onsekiz Mart Üniversitesi,TR0030,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Çankırı Karatekin Üniversitesi,TR0031,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Çukurova Üniversitesi,TR0032,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Dicle Üniversitesi,TR0033,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Dokuz Eylül Üniversitesi,TR0034,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Kütahya Dumlupınar  Üniversitesi,TR0035,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Düzce Üniversitesi,TR0036,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ege Üniversitesi,TR0037,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Erciyes Üniversitesi,TR0038,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Erzincan Binali Yıldırım Üniversitesi,TR0039,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Erzurum Teknik Üniversitesi,TR0040,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Eskişehir Osmangazi Üniversitesi,TR0041,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Fırat Üniversitesi,TR0042,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Galatasaray Üniversitesi,TR0043,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Gazi Üniversitesi,TR0044,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Gaziantep Üniversitesi,TR0045,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Tokat Gaziosmanpaşa Üniversitesi,TR0046,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Gebze Yüksek Teknoloji Enstitüsü,TR0047,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Giresun Üniversitesi,TR0048,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Gümüşhane Üniversitesi,TR0049,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Hacettepe Üniversitesi,TR0050,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Hakkari Üniversitesi,TR0051,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Harran Üniversitesi,TR0052,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Hitit Üniversitesi,TR0053,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Iğdır Üniversitesi,TR0054,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İstanbul Medeniyet Üniversitesi,TR0055,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Inönü Üniversitesi,TR0056,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Üniversitesi,TR0057,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Teknik Üniversitesi,TR0058,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İzmir Kâtip Çelebi Üniversitesi,TR0059,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İzmir Yüksek Teknoloji Enstitüsü,TR0060,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Kafkas Üniversitesi,TR0061,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Kahramanmaraş Sütçü İmam Üniversitesi,TR0062,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Karabük Üniversitesi,TR0063,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Karamanoğlu Mehmetbey Üniversitesi,TR0064,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Karadeniz Teknik Üniversitesi,TR0065,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Kastamonu Üniversitesi,TR0066,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Kırıkkale Üniversitesi,TR0067,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Kırklareli Üniversitesi,TR0068,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Kilis 7 Aralık Üniversitesi,TR0069,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Kocaeli Üniversitesi,TR0070,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Mardin Artuklu Üniversitesi,TR0071,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Marmara Üniversitesi,TR0072,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Burdur Mehmet Akif Ersoy Üniversitesi,TR0073,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Mersin Üniversitesi,TR0074,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Mimar Sinan Güzel Sanatlar Üniversitesi,TR0075,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Muğla Sıtkı Koçman Üniversitesi,TR0076,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Hatay Mustafa Kemal Üniversitesi,TR0077,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Muş Alparslan Üniversitesi,TR0078,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Namık Kemal Üniversitesi,TR0079,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Necmettin Erbakan Üniversitesi,TR0080,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Nevşehir Üniversitesi,TR0081,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Niğde Üniversitesi,TR0082,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ondokuz Mayıs Üniversitesi,TR0083,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ordu Üniversitesi,TR0084,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Orta Doğu Teknik Üniversitesi,TR0085,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Osmaniye Korkut Ata Üniversitesi,TR0086,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Pamukkale Üniversitesi,TR0087,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Recep Tayyip Erdoğan Üniversitesi,TR0088,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Sakarya Üniversitesi,TR0089,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Selçuk Üniversitesi,TR0090,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Siirt Üniversitesi,TR0091,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Sinop Üniversitesi,TR0092,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Süleyman Demirel Üniversitesi,TR0093,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Şırnak Üniversitesi,TR0094,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Trakya Üniversitesi,TR0095,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Tunceli Üniversitesi,TR0096,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Türk Alman Üniversitesi,TR0097,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,6.0
Uludağ Üniversitesi,TR0098,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Uşak Üniversitesi,TR0099,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Yalova Üniversitesi,TR0100,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Ankara Yıldırım Beyazıt Üniversitesi,TR0101,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Yıldız Teknik Üniversitesi,TR0102,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Yüzüncü Yıl Üniversitesi,TR0103,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Acıbadem Üniversitesi,TR0104,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Alanya Hamdullah Emin Paşa Üniversitesi,TR0105,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İpek Üniversitesi,TR0106,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Atilim Üniversitesi,TR0107,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Avrasya Üniversitesi,TR0108,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Bahçeşehir Üniversitesi,TR0109,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Başkent Üniversitesi,TR0110,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Beykent Üniversitesi,TR0111,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Bezmiâlem Vakıf Üniversitesi,TR0112,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Bursa Teknik Üniversitesi,TR0113,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Canik Başarı Üniversitesi,TR0114,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Çağ Üniversitesi,TR0115,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Çankaya Üniversitesi,TR0116,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Doğuş Üniversitesi,TR0117,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Fatih Sultan Mehmet Vakıf Üniversitesi,TR0118,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Fatih Üniversitesi,TR0119,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
İstanbul Gedik Üniversitesi,TR0120,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Gediz Üniversitesi,TR0121,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
Haliç Üniversitesi,TR0122,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Hasan Kalyoncu Üniversitesi,TR0123,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Işık Üniversitesi,TR0124,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İhsan Doğramacı Bilkent Üniversitesi,TR0125,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul 29 Mayıs Üniversitesi,TR0126,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İstanbul Arel Üniversitesi,TR0127,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Aydın Üniversitesi,TR0128,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Bilgi Üniversitesi,TR0129,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Demiroğlu Bilim Üniversitesi,TR0130,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Gelişim Üniversitesi,TR0131,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Kemerburgaz Üniversitesi,TR0132,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
İstanbul Kültür Üniversitesi,TR0133,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Medipol Üniversitesi,TR0134,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İstanbul Sabahattin Zaim Üniversitesi,TR0135,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İstanbul Şehir Üniversitesi,TR0136,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İstanbul Ticaret Üniversitesi,TR0137,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İzmir Ekonomi Üniversitesi,TR0138,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
İzmir Üniversitesi,TR0139,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
Kadir Has Üniversitesi,TR0140,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Koç Üniversitesi,TR0141,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
KTO Karatay Üniversitesi,TR0142,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Maltepe Üniversitesi,TR0143,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Melikşah Üniversitesi,TR0144,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
Mevlana Üniversitesi,TR0145,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,5.0
Nişantaşı Üniversitesi,TR0146,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Nuh Naci Yazgan Üniversitesi,TR0147,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Okan Üniversitesi,TR0148,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Özyeğin Üniversitesi,TR0149,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Piri Reis Üniversitesi,TR0150,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Sabancı Üniversitesi,TR0151,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Süleyman Şah Üniversitesi,TR0152,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Şifa Üniversitesi,TR0153,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
TED Üniversitesi,TR0154,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
TOBB Ekonomi ve Teknoloji Üniversitesi,TR0155,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Toros Üniversitesi,TR0156,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Turgut Özal Üniversitesi,TR0157,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
Türk Hava Kurumu Üniversitesi,TR0158,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Ufuk Üniversitesi,TR0159,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Antalya Bilim Üniversitesi,TR0160,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Üsküdar Üniversitesi,TR0161,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Yaşar Üniversitesi,TR0162,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Yeditepe Üniversitesi,TR0163,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Yeni Yüzyıl Üniversitesi,TR0164,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Zirve Üniversitesi,TR0165,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,5.0
Avrupa Meslek Yüksekokulu,TR0166,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,6.0
Beykoz Lojistik Meslek Yüksekokulu,TR0167,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
Faruk Saraç Tasarım Meslek Yüksekokulu,TR0168,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
İstambul Kavram Meslek Yüksekokulu,TR0169,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,6.0
Kapadokya Üniversitesi,TR0170,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,6.0
Plato Meslek Yüksekokulu,TR0171,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,6.0
Gülhane Askeri Tip Akademisi,TR0172,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,5.0
Hava Harp Okulu,TR0173,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Hava Astsubay Meslek Yüksek Okulu,TR0174,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,5.0
Kara Harp Okulu,TR0175,2012,TR,0.7,1.0,0.0,0.0,0.0,0.1,5.0
Deniz Harp Okulu,TR0176,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,5.0
Polis Akademisi,TR0177,2012,TR,0.7,0.0,0.0,0.0,0.0,0.2,6.0
MEF Üniversitesi,TR0178,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Istanbul Şişli Meslek Yüksekokulu,TR0179,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Murat Hüdavendigar Üniversitesi,TR0180,2012,TR,0.7,0.0,0.0,0.0,0.0,0.0,4.0
Ataşehir Adıgüzel Meslek Yüksekokulu,TR0181,2012,TR,0.7,2.0,0.0,0.0,0.0,0.0,5.0
Anglia Ruskin University,UK0001,2012,UK,1.0,2.0,0.0,0.0,0.0,1.0,6.0
Aston University,UK0002,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Bath Spa University,UK0003,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Bath,UK0004,2012,UK,1.0,3.0,0.0,0.0,0.0,0.9,6.0
University of Bedfordshire,UK0005,2012,UK,1.0,3.0,0.0,0.0,0.0,0.8,6.0
Birkbeck. University of London,UK0006,2012,UK,1.0,5.0,0.0,0.0,0.0,0.9,6.0
Birmingham City University,UK0007,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
University of Birmingham,UK0008,2012,UK,1.0,1.0,0.0,0.0,0.0,0.9,6.0
University College Birmingham,UK0009,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Bishop Grosseteste University College ,UK0010,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Bolton,UK0011,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The Arts University Bournemouth,UK0012,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Bournemouth University,UK0013,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Bradford,UK0014,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Brighton,UK0015,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Bristol,UK0016,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Brunel University London,UK0017,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Buckinghamshire New University,UK0018,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Buckingham,UK0019,2012,UK,1.0,5.0,0.0,0.0,0.0,0.9,6.0
The University of Cambridge,UK0020,2012,UK,1.0,1.0,0.0,0.0,0.0,0.9,6.0
The Institute of Cancer Research,UK0021,2012,UK,1.0,3.0,0.0,0.0,0.0,0.8,6.0
Canterbury Christ Church University,UK0022,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
University of Central Lancashire,UK0023,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Royal Central School of Speech & Drama,UK0024,2012,UK,1.0,8.0,0.0,0.0,0.0,0.8,6.0
University of Chester,UK0025,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Chichester,UK0026,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
City University of London,UK0027,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Courtauld Institute of Art,UK0029,2012,UK,1.0,2.0,0.0,0.0,0.0,0.8,6.0
Coventry University,UK0030,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Cranfield University,UK0031,2012,UK,1.0,2.0,0.0,0.0,0.0,1.0,6.0
University for the Creative Arts,UK0032,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
University of Cumbria,UK0033,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
De Montfort University,UK0035,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
University of Derby,UK0036,2012,UK,1.0,2.0,0.0,0.0,0.0,1.0,6.0
University of Durham,UK0037,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
University of East Anglia,UK0038,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
University of East London,UK0039,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Edge Hill University,UK0040,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Essex,UK0041,2012,UK,1.0,2.0,0.0,0.0,0.0,1.0,6.0
The University of Exeter,UK0042,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Falmouth University,UK0043,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
University of Gloucestershire,UK0044,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
Goldsmiths. University of London,UK0045,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Greenwich,UK0046,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Harper Adams University,UK0048,2012,UK,1.0,2.0,0.0,0.0,0.0,0.9,6.0
University of Hertfordshire,UK0049,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Heythrop College,UK0050,2012,UK,1.0,4.0,0.0,0.0,0.0,1.0,6.0
The University of Huddersfield,UK0051,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Hull,UK0052,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Imperial College London,UK0053,2012,UK,1.0,0.0,0.0,0.0,0.0,0.9,6.0
Institute of Education,UK0054,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,3.0
The University of Keele,UK0055,2012,UK,1.0,3.0,0.0,0.0,0.0,1.0,6.0
The University of Kent,UK0056,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
King's College London,UK0057,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Kingston University,UK0058,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
The University of Lancaster,UK0059,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
Leeds Metropolitan University,UK0061,2012,UK,1.0,1.0,0.0,0.0,0.0,1.0,6.0
